Message ke-226;        92;1641279653.106325
Message ke-227;        70;1641279653.107199
Message ke-228;        97;1641279653.108708
Message ke-229;        89;1641279653.110313
Message ke-230;        90;1641279653.111538
Message ke-231;        92;1641279653.112279
Message ke-232;        60;1641279653.112973
Message ke-233;        88;1641279653.114216
Message ke-234;        69;1641279653.115707
Message ke-235;        62;1641279653.116938
Message ke-236;        85;1641279653.117671
Message ke-237;        97;1641279653.118596
Message ke-238;        96;1641279653.119992
Message ke-239;        74;1641279653.121258
Message ke-240;        84;1641279653.122554
Message ke-241;        63;1641279653.123285
Message ke-242;       100;1641279653.124267
Message ke-243;        79;1641279653.126042
Message ke-244;        94;1641279653.127057
Message ke-245;        90;1641279653.128297
Message ke-246;        84;1641279653.129507
Message ke-247;        65;1641279653.130311
Message ke-248;        73;1641279653.130997
Message ke-249;        95;1641279653.132232
Message ke-250;        94;1641279653.133463
Message ke-251;        69;1641279653.134646
Message ke-252;        77;1641279653.135783
Message ke-253;        79;1641279653.136528
Message ke-254;        85;1641279653.137211
Message ke-255;        82;1641279653.138224
Message ke-256;        67;1641279653.139781
Message ke-257;        67;1641279653.140972
Message ke-258;        62;1641279653.142297
Message ke-259;        67;1641279653.143043
Message ke-260;        92;1641279653.143753
Message ke-261;        62;1641279653.145094
Message ke-262;        65;1641279653.146904
Message ke-263;        70;1641279653.14762
Message ke-264;        81;1641279653.148514
Message ke-265;        78;1641279653.15053
Message ke-266;        75;1641279653.151251
Message ke-267;        67;1641279653.151949
Message ke-268;        79;1641279653.152626
Message ke-269;        93;1641279653.153488
Message ke-270;        99;1641279653.154993
Message ke-271;        72;1641279653.156645
Message ke-272;        75;1641279653.157425
Message ke-273;        82;1641279653.158187
Message ke-274;        68;1641279653.159417
Message ke-275;        83;1641279653.160661
Message ke-276;        95;1641279653.1618
Message ke-277;        93;1641279653.162993
Message ke-278;        89;1641279653.163731
Message ke-279;        60;1641279653.164428
Message ke-280;        93;1641279653.165727
Message ke-281;        81;1641279653.166956
Message ke-282;        69;1641279653.16811
Message ke-283;        64;1641279653.169304
Message ke-284;        97;1641279653.170081
Message ke-285;        80;1641279653.171088
Message ke-286;        64;1641279653.172715
Message ke-287;        87;1641279653.173776
Message ke-288;        60;1641279653.174565
Message ke-289;        74;1641279653.175475
Message ke-290;        87;1641279653.177239
Message ke-291;        93;1641279653.178562
Message ke-292;        70;1641279653.179299
Message ke-293;        74;1641279653.180015
Message ke-294;        82;1641279653.181051
Message ke-295;       100;1641279653.183199
Message ke-296;        71;1641279653.183938
Message ke-297;        64;1641279653.18481
Message ke-298;        68;1641279653.186394
Message ke-299;        72;1641279653.187159
Message ke-300;        68;1641279653.188049
Message ke-301;        85;1641279653.189473
Message ke-302;        83;1641279653.190768
Message ke-303;        69;1641279653.191942
Message ke-304;        92;1641279653.192654
Message ke-305;        94;1641279653.193982
Message ke-306;        79;1641279653.195286
Message ke-307;        69;1641279653.196185
Message ke-308;        95;1641279653.197421
Message ke-309;        82;1641279653.19855
Message ke-310;       100;1641279653.199714
Message ke-311;        80;1641279653.20044
Message ke-312;        97;1641279653.201141
Message ke-313;        78;1641279653.202614
Message ke-314;        70;1641279653.204114
Message ke-315;        76;1641279653.204969
Message ke-316;        69;1641279653.205899
Message ke-317;        99;1641279653.207587
Message ke-318;        92;1641279653.208319
Message ke-319;        84;1641279653.209559
Message ke-320;        99;1641279653.211249
Message ke-321;        68;1641279653.2124
Message ke-322;        60;1641279653.213144
Message ke-323;        96;1641279653.213988
Message ke-324;        67;1641279653.215416
Message ke-325;        60;1641279653.216727
Message ke-326;        83;1641279653.217449
Message ke-327;        85;1641279653.219026
Message ke-328;        74;1641279653.220357
Message ke-329;        79;1641279653.221506
Message ke-330;        80;1641279653.222294
Message ke-331;        98;1641279653.223257
Message ke-332;        65;1641279653.22493
Message ke-333;        85;1641279653.225677
Message ke-334;        97;1641279653.226674
Message ke-335;        79;1641279653.228244
Message ke-336;        80;1641279653.228964
Message ke-337;        67;1641279653.230223
Message ke-338;        77;1641279653.231543
Message ke-339;        65;1641279653.232469
Message ke-340;        82;1641279653.233778
Message ke-341;        69;1641279653.235076
Message ke-342;        86;1641279653.235829
Message ke-343;        60;1641279653.236718
Message ke-344;        62;1641279653.238347
Message ke-345;        93;1641279653.239504
Message ke-346;        63;1641279653.240675
Message ke-347;        90;1641279653.241402
Message ke-348;        78;1641279653.242923
Message ke-349;        98;1641279653.244491
Message ke-350;        81;1641279653.245679
Message ke-351;        61;1641279653.246659
Message ke-352;        82;1641279653.247423
Message ke-353;        75;1641279653.248302
Message ke-354;        98;1641279653.250234
Message ke-355;        97;1641279653.250973
Message ke-356;        90;1641279653.251678
Message ke-357;        88;1641279653.252664
Message ke-358;        99;1641279653.254603
Message ke-359;        97;1641279653.25538
Message ke-360;        80;1641279653.25608
Message ke-361;        79;1641279653.256745
Message ke-362;        88;1641279653.257472
Message ke-363;        92;1641279653.25948
Message ke-364;        61;1641279653.260561
Message ke-365;        61;1641279653.261853
Message ke-366;        65;1641279653.262951
Message ke-367;        66;1641279653.263724
Message ke-368;        73;1641279653.264463
Message ke-369;        83;1641279653.265521
Message ke-370;        86;1641279653.266721
Message ke-371;        67;1641279653.267458
Message ke-372;        87;1641279653.268194
Message ke-373;        83;1641279653.269994
Message ke-374;        88;1641279653.271183
Message ke-375;        61;1641279653.272403
Message ke-376;        83;1641279653.273236
Message ke-377;        90;1641279653.273988
Message ke-378;        79;1641279653.274738
Message ke-379;        66;1641279653.276473
Message ke-380;        77;1641279653.277317
Message ke-381;        89;1641279653.27807
Message ke-382;        75;1641279653.278771
Message ke-383;        79;1641279653.279528
Message ke-384;        84;1641279653.281451
Message ke-385;        87;1641279653.28268
Message ke-386;        97;1641279653.283769
Message ke-387;        82;1641279653.284848
Message ke-388;        62;1641279653.285991
Message ke-389;        64;1641279653.28708
Message ke-390;       100;1641279653.28832
Message ke-391;        68;1641279653.289399
Message ke-392;        78;1641279653.290512
Message ke-393;        87;1641279653.291721
Message ke-394;        93;1641279653.293098
Message ke-395;        82;1641279653.293887
Message ke-396;        92;1641279653.294577
Message ke-397;        61;1641279653.295753
Message ke-398;        95;1641279653.297326
Message ke-399;        85;1641279653.298447
Message ke-400;        74;1641279653.299506
Message ke-401;        90;1641279653.300505
Message ke-402;        77;1641279653.301289
Message ke-403;        89;1641279653.302807
Message ke-404;        89;1641279653.30395
Message ke-405;        60;1641279653.304683
Message ke-406;        60;1641279653.305585
Message ke-407;        82;1641279653.306985
Message ke-408;        62;1641279653.308508
Message ke-409;        77;1641279653.309658
Message ke-410;        73;1641279653.310429
Message ke-411;        89;1641279653.311294
Message ke-412;        93;1641279653.312524
Message ke-413;        65;1641279653.313803
Message ke-414;        63;1641279653.314538
Message ke-415;        72;1641279653.315458
Message ke-416;        68;1641279653.316847
Message ke-417;        82;1641279653.318453
Message ke-418;        79;1641279653.319605
Message ke-419;        93;1641279653.320407
Message ke-420;        72;1641279653.321733
Message ke-421;        64;1641279653.323215
Message ke-422;        73;1641279653.323965
Message ke-423;        87;1641279653.324858
Message ke-424;        84;1641279653.326579
Message ke-425;        91;1641279653.327338
Message ke-426;        84;1641279653.328208
Message ke-427;        88;1641279653.329714
Message ke-428;        92;1641279653.330988
Message ke-429;        76;1641279653.332054
Message ke-430;        79;1641279653.333224
Message ke-431;        71;1641279653.334432
Message ke-432;        80;1641279653.33518
Message ke-433;        92;1641279653.335885
Message ke-434;       100;1641279653.336547
Message ke-435;        81;1641279653.337559
Message ke-436;        92;1641279653.339305
Message ke-437;        71;1641279653.340521
Message ke-438;        76;1641279653.341743
Message ke-439;        94;1641279653.342465
Message ke-440;        97;1641279653.343224
Message ke-441;        67;1641279653.344089
Message ke-442;        98;1641279653.345733
Message ke-443;        83;1641279653.34699
Message ke-444;        69;1641279653.348043
Message ke-445;        66;1641279653.349325
Message ke-446;        97;1641279653.350609
Message ke-447;        60;1641279653.351363
Message ke-448;        68;1641279653.352259
Message ke-449;        69;1641279653.354151
Message ke-450;       100;1641279653.354893
Message ke-451;        88;1641279653.355876
Message ke-452;        84;1641279653.3575
Message ke-453;        79;1641279653.358459
Message ke-454;        66;1641279653.359665
Message ke-455;        66;1641279653.361003
Message ke-456;        89;1641279653.361727
Message ke-457;        99;1641279653.363332
Message ke-458;        61;1641279653.364737
Message ke-459;        60;1641279653.365475
Message ke-460;        93;1641279653.366925
Message ke-461;        77;1641279653.368336
Message ke-462;        94;1641279653.369603
Message ke-463;        71;1641279653.370432
Message ke-464;        92;1641279653.371302
Message ke-465;        80;1641279653.373063
Message ke-466;        64;1641279653.373798
Message ke-467;        64;1641279653.375007
Message ke-468;        79;1641279653.376318
Message ke-469;        62;1641279653.377086
Message ke-470;        77;1641279653.377765
Message ke-471;        84;1641279653.378995
Message ke-472;        66;1641279653.380282
Message ke-473;        81;1641279653.381831
Message ke-474;        77;1641279653.382845
Message ke-475;        73;1641279653.383887
Message ke-476;        83;1641279653.384603
Message ke-477;        63;1641279653.385493
Message ke-478;        84;1641279653.387053
Message ke-479;        64;1641279653.388334
Message ke-480;        67;1641279653.389591
Message ke-481;        78;1641279653.390396
Message ke-482;        76;1641279653.391392
Message ke-483;        67;1641279653.392965
Message ke-484;        64;1641279653.393686
Message ke-485;        87;1641279653.394911
Message ke-486;        76;1641279653.39613
Message ke-487;        84;1641279653.39723
Message ke-488;        62;1641279653.398775
Message ke-489;        62;1641279653.400001
Message ke-490;        61;1641279653.400806
Message ke-491;        97;1641279653.401617
Message ke-492;        82;1641279653.403129
Message ke-493;        65;1641279653.404286
Message ke-494;       100;1641279653.405479
Message ke-495;        92;1641279653.406266
Message ke-496;        85;1641279653.407515
Message ke-497;        86;1641279653.408799
Message ke-498;        81;1641279653.409995
Message ke-499;        78;1641279653.41074
Message ke-500;        74;1641279653.411429
Message ke-501;        92;1641279653.412761
Message ke-502;        85;1641279653.414191
Message ke-503;        72;1641279653.415148
Message ke-504;        72;1641279653.416047
Message ke-505;        73;1641279653.417703
Message ke-506;        93;1641279653.418846
Message ke-507;        66;1641279653.419577
Message ke-508;        77;1641279653.420441
Message ke-509;        91;1641279653.421858
Message ke-510;        62;1641279653.423505
Message ke-511;        92;1641279653.424413
Message ke-512;        67;1641279653.425788
Message ke-513;        89;1641279653.427057
Message ke-514;       100;1641279653.428193
Message ke-515;        68;1641279653.42899
Message ke-516;        73;1641279653.429898
Message ke-517;        62;1641279653.430593
Message ke-518;        74;1641279653.431685
Message ke-519;        91;1641279653.433229
Message ke-520;        65;1641279653.434742
Message ke-521;        71;1641279653.435471
Message ke-522;       100;1641279653.436157
Message ke-523;        66;1641279653.436949
Message ke-524;        95;1641279653.438481
Message ke-525;        70;1641279653.439708
Message ke-526;        77;1641279653.440879
Message ke-527;        60;1641279653.441599
Message ke-528;        84;1641279653.442788
Message ke-529;        66;1641279653.444293
Message ke-530;        84;1641279653.445091
Message ke-531;        74;1641279653.445803
Message ke-532;        96;1641279653.447155
Message ke-533;        95;1641279653.448426
Message ke-534;        72;1641279653.449634
Message ke-535;        94;1641279653.45079
Message ke-536;        79;1641279653.451549
Message ke-537;        83;1641279653.452449
Message ke-538;        94;1641279653.454257
Message ke-539;        69;1641279653.45505
Message ke-540;        88;1641279653.456125
Message ke-541;        89;1641279653.457767
Message ke-542;        96;1641279653.458907
Message ke-543;        83;1641279653.459661
Message ke-544;        98;1641279653.460351
Message ke-545;        81;1641279653.46133
Message ke-546;        68;1641279653.463089
Message ke-547;        78;1641279653.463977
Message ke-548;        81;1641279653.465051
Message ke-549;        93;1641279653.466478
Message ke-550;        86;1641279653.467302
Message ke-551;        91;1641279653.468209
Message ke-552;        78;1641279653.469862
Message ke-553;        60;1641279653.471182
Message ke-554;        60;1641279653.472283
Message ke-555;       100;1641279653.473703
Message ke-556;        79;1641279653.474432
Message ke-557;        96;1641279653.475133
Message ke-558;        62;1641279653.47686
Message ke-559;        63;1641279653.478238
Message ke-560;        80;1641279653.479405
Message ke-561;        99;1641279653.480135
Message ke-562;        86;1641279653.481272
Message ke-563;        82;1641279653.482682
Message ke-564;        76;1641279653.483411
Message ke-565;        92;1641279653.484818
Message ke-566;        86;1641279653.486197
Message ke-567;        74;1641279653.486943
Message ke-568;       100;1641279653.487854
Message ke-569;        75;1641279653.489234
Message ke-570;        68;1641279653.490557
Message ke-571;        87;1641279653.491546
Message ke-572;        88;1641279653.492268
Message ke-573;        94;1641279653.492955
Message ke-574;        61;1641279653.493616
Message ke-575;        87;1641279653.494581
Message ke-576;        89;1641279653.496105
Message ke-577;        77;1641279653.497661
Message ke-578;        82;1641279653.498854
Message ke-579;        76;1641279653.499603
Message ke-580;        91;1641279653.500471
Message ke-581;        61;1641279653.502007
Message ke-582;        83;1641279653.503094
Message ke-583;        95;1641279653.504289
Message ke-584;        78;1641279653.505451
Message ke-585;        64;1641279653.506757
Message ke-586;        94;1641279653.507475
Message ke-587;        83;1641279653.508354
Message ke-588;        91;1641279653.509955
Message ke-589;        83;1641279653.51119
Message ke-590;        98;1641279653.512404
Message ke-591;        65;1641279653.513155
Message ke-592;        71;1641279653.513951
Message ke-593;        92;1641279653.514995
Message ke-594;        82;1641279653.516689
Message ke-595;        96;1641279653.518012
Message ke-596;        90;1641279653.519152
Message ke-597;        62;1641279653.519895
Message ke-598;        84;1641279653.520704
Message ke-599;        98;1641279653.522612
Message ke-600;        96;1641279653.523881
Message ke-601;        62;1641279653.524644
Message ke-602;        99;1641279653.525349
Message ke-603;        77;1641279653.526344
Message ke-604;        62;1641279653.527961
Message ke-605;        79;1641279653.528695
Message ke-606;        68;1641279653.529987
Message ke-607;        79;1641279653.531223
Message ke-608;        79;1641279653.532357
Message ke-609;        96;1641279653.533513
Message ke-610;        88;1641279653.534289
Message ke-611;        90;1641279653.53498
Message ke-612;        82;1641279653.535835
Message ke-613;        60;1641279653.537157
Message ke-614;        74;1641279653.53851
Message ke-615;       100;1641279653.539968
Message ke-616;        72;1641279653.541313
Message ke-617;        84;1641279653.542443
Message ke-618;        99;1641279653.543387
Message ke-619;        71;1641279653.545023
Message ke-620;        82;1641279653.545752
Message ke-621;        78;1641279653.546642
Message ke-622;        91;1641279653.547956
Message ke-623;        81;1641279653.549362
Message ke-624;        72;1641279653.550583
Message ke-625;        99;1641279653.551507
Message ke-626;        71;1641279653.552224
Message ke-627;        96;1641279653.5531
Message ke-628;        90;1641279653.554818
Message ke-629;        79;1641279653.555759
Message ke-630;        69;1641279653.556474
Message ke-631;        84;1641279653.557325
Message ke-632;        86;1641279653.558731
Message ke-633;        64;1641279653.560038
Message ke-634;        93;1641279653.561221
Message ke-635;        92;1641279653.561995
Message ke-636;        89;1641279653.563239
Message ke-637;        83;1641279653.564701
Message ke-638;        74;1641279653.565437
Message ke-639;        80;1641279653.566348
Message ke-640;        91;1641279653.567114
Message ke-641;        74;1641279653.568087
Message ke-642;        72;1641279653.56968
Message ke-643;        72;1641279653.570738
Message ke-644;        88;1641279653.572044
Message ke-645;        96;1641279653.573246
Message ke-646;        96;1641279653.574082
Message ke-647;        75;1641279653.574839
Message ke-648;        73;1641279653.575533
Message ke-649;        96;1641279653.576357
Message ke-650;        96;1641279653.578092
Message ke-651;        80;1641279653.579731
Message ke-652;        70;1641279653.580463
Message ke-653;        71;1641279653.581134
Message ke-654;       100;1641279653.582558
Message ke-655;        66;1641279653.584054
Message ke-656;        85;1641279653.584813
Message ke-657;        94;1641279653.5857
Message ke-658;        72;1641279653.58698
Message ke-659;        70;1641279653.588295
Message ke-660;        60;1641279653.589025
Message ke-661;        85;1641279653.589912
Message ke-662;        72;1641279653.591525
Message ke-663;        61;1641279653.592251
Message ke-664;        78;1641279653.593124
Message ke-665;        82;1641279653.594773
Message ke-666;        89;1641279653.595514
Message ke-667;        70;1641279653.596189
Message ke-668;        99;1641279653.597066
Message ke-669;       100;1641279653.598392
Message ke-670;        71;1641279653.599871
Message ke-671;        99;1641279653.600603
Message ke-672;        99;1641279653.601291
Message ke-673;        86;1641279653.60252
Message ke-674;        91;1641279653.604093
Message ke-675;        72;1641279653.604859
Message ke-676;        75;1641279653.60577
Message ke-677;        71;1641279653.607599
Message ke-678;        64;1641279653.608398
Message ke-679;        70;1641279653.609789
Message ke-680;        60;1641279653.611151
Message ke-681;        94;1641279653.612175
Message ke-682;        72;1641279653.613772
Message ke-683;        75;1641279653.615308
Message ke-684;        79;1641279653.616028
Message ke-685;        82;1641279653.616895
Message ke-686;        99;1641279653.618446
Message ke-687;        86;1641279653.619496
Message ke-688;        67;1641279653.620571
Message ke-689;        69;1641279653.62179
Message ke-690;        99;1641279653.623003
Message ke-691;        63;1641279653.62373
Message ke-692;        84;1641279653.624441
Message ke-693;        73;1641279653.625297
Message ke-694;        67;1641279653.626911
Message ke-695;        93;1641279653.628071
Message ke-696;        65;1641279653.629228
Message ke-697;        64;1641279653.630328
Message ke-698;        79;1641279653.631472
Message ke-699;        64;1641279653.632613
Message ke-700;        81;1641279653.633362
Message ke-701;        93;1641279653.634104
Message ke-702;       100;1641279653.635335
Message ke-703;        99;1641279653.636772
Message ke-704;        64;1641279653.637708
Message ke-705;        64;1641279653.639033
Message ke-706;        95;1641279653.640198
Message ke-707;        96;1641279653.641372
Message ke-708;        62;1641279653.642169
Message ke-709;        91;1641279653.64308
Message ke-710;        67;1641279653.643793
Message ke-711;        82;1641279653.64505
Message ke-712;        95;1641279653.646612
Message ke-713;        87;1641279653.647707
Message ke-714;        93;1641279653.648863
Message ke-715;        71;1641279653.6504
Message ke-716;        79;1641279653.651572
Message ke-717;        98;1641279653.652712
Message ke-718;        62;1641279653.653449
Message ke-719;        99;1641279653.654201
Message ke-720;        60;1641279653.65547
Message ke-721;        98;1641279653.656727
Message ke-722;        61;1641279653.657892
Message ke-723;        92;1641279653.659339
Message ke-724;        87;1641279653.660092
Message ke-725;        71;1641279653.660955
Message ke-726;        76;1641279653.662683
Message ke-727;        78;1641279653.663405
Message ke-728;        63;1641279653.664566
Message ke-729;        88;1641279653.665969
Message ke-730;        95;1641279653.666691
Message ke-731;        79;1641279653.668463
Message ke-732;        76;1641279653.669753
Message ke-733;        95;1641279653.670586
Message ke-734;        60;1641279653.671507
Message ke-735;        87;1641279653.673339
Message ke-736;        75;1641279653.67417
Message ke-737;        92;1641279653.674872
Message ke-738;        64;1641279653.675565
Message ke-739;        61;1641279653.676801
Message ke-740;        98;1641279653.67838
Message ke-741;        72;1641279653.679549
Message ke-742;        76;1641279653.680659
Message ke-743;        99;1641279653.681397
Message ke-744;        65;1641279653.682272
Message ke-745;        76;1641279653.683651
Message ke-746;        85;1641279653.684786
Message ke-747;        85;1641279653.685891
Message ke-748;        72;1641279653.687171
Message ke-749;        60;1641279653.688414
Message ke-750;        87;1641279653.689817
Message ke-751;        74;1641279653.690975
Message ke-752;        84;1641279653.69211
Message ke-753;        61;1641279653.692857
Message ke-754;        92;1641279653.693655
Message ke-755;        92;1641279653.695311
Message ke-756;        97;1641279653.69603
Message ke-757;        98;1641279653.697238
Message ke-758;        75;1641279653.698626
Message ke-759;        85;1641279653.699343
Message ke-760;        95;1641279653.700977
Message ke-761;        65;1641279653.702209
Message ke-762;        83;1641279653.7034
Message ke-763;        91;1641279653.70435
Message ke-764;        87;1641279653.705102
Message ke-765;        96;1641279653.70612
Message ke-766;        72;1641279653.707885
Message ke-767;        93;1641279653.709051
Message ke-768;        94;1641279653.710285
Message ke-769;        72;1641279653.71102
Message ke-770;        99;1641279653.711971
Message ke-771;        78;1641279653.713385
Message ke-772;        75;1641279653.714695
Message ke-773;        90;1641279653.715843
Message ke-774;        69;1641279653.716578
Message ke-775;        80;1641279653.717381
Message ke-776;        82;1641279653.718924
